drug_a_name,drug_b_name,cell,synergy
DB01204,DB08881,RPMI8226,4.41
DB01204,DB08881,NCIH460,6.15
DB01204,DB08881,OVCAR4,-5.53
DB01204,DB08881,NCIH226,3.55
DB01204,DB08881,NCIH322,3.58
DB00444,DB00482,U251MG,9.25
DB00444,DB00482,UACC257,-3.28
DB00444,DB00482,SW620,1.92
DB00444,DB00482,SNB19,1.1
DB00444,DB00482,SKOV3,-2.14
DB00444,DB00482,NCIH522,-9.77
DB00444,DB00482,UACC62,-1.62
DB00444,DB00482,BT549,6.58
DB00444,DB00482,MDAMB468,-4.45
DB00444,DB00482,T47D,-10.93
DB00444,DB00482,CAKI1,-2.77
DB00444,DB00482,SKMEL2,-1.99
DB00444,DB00482,PC3,-2.98
DB00444,DB00482,SKMEL5,5.73
DB00444,DB00482,SKMEL28,-1.54
DB00444,DB00482,HS578T,3.07
DB00444,DB00482,MDAMB231,2.81
DB00444,DB00482,DU145,10.17
DB00444,DB00482,COLO205,7.76
DB00444,DB00482,A549,6.03
DB00444,DB00482,ACHN,-2.19
DB00444,DB00482,786O,2.12
DB00444,DB00482,A498,-7.94
DB00444,DB00482,HT29,5.02
DB00444,DB00482,IGROV1,-10.64
DB00444,DB00482,HCT116,1.62
DB00444,DB00482,HL60,0.02
DB00444,DB00482,HCT15,-1.65
DB00444,DB00482,NCIH23,-1.19
DB00444,DB00482,MCF7,-6.17
DB00444,DB00482,MOLT4,17.59
DB00444,DB00482,LOXIMVI,0.96
DB00444,DB00482,MALME3M,-5.39
DB00444,DB00482,K562,2.36
DB00444,DB00482,KM12,-8.14
DB00444,DB00482,SF295,0.8
DB00444,DB00482,OVCAR8,-1.61
DB00444,DB00482,RPMI8226,4.06
DB00444,DB00482,NCIH460,2.97
DB00444,DB00482,OVCAR4,-3.45
DB00444,DB00482,NCIH226,4.39
DB00444,DB00482,NCIH322,-2.7
DB01204,DB01259,BT549,8.78
DB01204,DB01259,MDAMB468,1.23
DB01204,DB01259,T47D,3.05
DB01204,DB01259,NCIH522,-0.48
DB01204,DB01259,UACC62,8.05
DB01204,DB01259,SNB19,5.66
DB01204,DB01259,SKOV3,-3.64
DB01204,DB01259,U251MG,3.54
DB01204,DB01259,UACC257,0.98
DB01204,DB01259,SW620,12.79
DB01204,DB01259,SKMEL28,0.57
DB01204,DB01259,HS578T,4.5
DB01204,DB01259,MDAMB231,4.43
DB01204,DB01259,PC3,0.1
DB01204,DB01259,SKMEL5,8.27
DB01204,DB01259,CAKI1,7.13
DB01204,DB01259,SKMEL2,-9.06
DB01204,DB01259,HCT116,8.35
DB01204,DB01259,HL60,6.73
DB01204,DB01259,HCT15,9.1
DB01204,DB01259,HT29,18.31
DB01204,DB01259,IGROV1,1.59
DB01204,DB01259,A549,6.07
DB01204,DB01259,ACHN,5.34
DB01204,DB01259,786O,4.53
DB01204,DB01259,A498,3.59
DB01204,DB01259,DU145,6.51
DB01204,DB01259,COLO205,10.31
DB01204,DB01259,NCIH460,3.5
DB01204,DB01259,OVCAR4,-2.49
DB01204,DB01259,NCIH226,13.05
DB01204,DB01259,NCIH322,6.76
DB01204,DB01259,SF295,13.22
DB01204,DB01259,OVCAR8,3.92
DB01204,DB01259,LOXIMVI,3.61
DB01204,DB01259,K562,6.09
DB01204,DB01259,KM12,9.4
DB01204,DB01259,NCIH23,11.05
DB01204,DB01259,MCF7,9.03
DB01204,DB01259,MOLT4,10.27
DB00317,DB01204,RPMI8226,12
DB00317,DB01204,OVCAR8,7.13
DB00317,DB01204,SF295,15.68
DB00317,DB01204,NCIH322,3.32
DB00317,DB01204,NCIH226,7.15
DB00317,DB01204,OVCAR4,4.71
DB00317,DB01204,NCIH460,11.58
DB00317,DB01204,MOLT4,14.15
DB00317,DB01204,MCF7,6.93
DB00317,DB01204,NCIH23,6.92
DB00317,DB01204,KM12,18.44
DB00317,DB01204,K562,22.27
DB00317,DB01204,MALME3M,5.12
DB00317,DB01204,LOXIMVI,11.95
DB00317,DB01204,IGROV1,8.69
DB00317,DB01204,HT29,10.82
DB00317,DB01204,HCT15,1.46
DB00317,DB01204,HL60,23.55
DB00317,DB01204,HCT116,14.57
DB00317,DB01204,COLO205,15.18
DB00317,DB01204,DU145,5.1
DB00317,DB01204,A498,-0.72
DB00317,DB01204,786O,8.66
DB00317,DB01204,ACHN,14.02
DB00317,DB01204,A549,9.33
DB00317,DB01204,MDAMB231,8.77
DB00317,DB01204,HS578T,8.93
DB00317,DB01204,SKMEL28,11.02
DB00317,DB01204,SKMEL2,7.13
DB00317,DB01204,CAKI1,0.23
DB00317,DB01204,SKMEL5,15.7
DB00317,DB01204,PC3,11.65
DB00317,DB01204,UACC62,9.86
DB00317,DB01204,NCIH522,2.75
DB00317,DB01204,T47D,6.09
DB00317,DB01204,MDAMB468,14.37
DB00317,DB01204,BT549,2.32
DB00317,DB01204,SW620,11.61
DB00317,DB01204,UACC257,2.16
DB00317,DB01204,U251MG,5.89
DB00317,DB01204,SKOV3,1.16
DB00317,DB01204,SNB19,11.39
DB00380,DB00482,PC3,-5.52
DB00380,DB00482,SKMEL5,-4.68
DB00380,DB00482,CAKI1,-10.36
DB00380,DB00482,SKMEL2,-8.71
DB00380,DB00482,SKMEL28,-1.79
DB00380,DB00482,MDAMB231,-4.81
DB00380,DB00482,HS578T,-2.4
DB00380,DB00482,SNB19,-3.94
DB00380,DB00482,SKOV3,-3.21
DB00380,DB00482,UACC257,-1.67
DB00380,DB00482,U251MG,-8.42
DB00380,DB00482,SW620,-6.48
DB00380,DB00482,BT549,-1.81
DB00380,DB00482,T47D,-3.37
DB00380,DB00482,MDAMB468,-4.89
DB00380,DB00482,UACC62,-4.31
DB00380,DB00482,NCIH522,-6.71
DB00380,DB00482,MALME3M,-2.01
DB00380,DB00482,LOXIMVI,-8.19
DB00380,DB00482,KM12,-2.75
DB00380,DB00482,K562,-9.91
DB00380,DB00482,NCIH23,-6.9
DB00380,DB00482,MOLT4,-1.54
DB00380,DB00482,MCF7,-5.91
DB00380,DB00482,OVCAR4,-4.58
DB00380,DB00482,NCIH460,1.71
DB00380,DB00482,NCIH322,-0.36
DB00380,DB00482,NCIH226,-2.39
DB00380,DB00482,SF295,-3.82
DB00380,DB00482,RPMI8226,2.54
DB00380,DB00482,OVCAR8,-4.58
DB00380,DB00482,ACHN,-9.1
DB00380,DB00482,A549,-1.35
DB00380,DB00482,A498,-5.72
DB00380,DB00482,786O,-6.5
DB00380,DB00482,DU145,-1.62
DB00380,DB00482,COLO205,-0.55
DB00380,DB00482,HL60,-1.96
DB00380,DB00482,HCT116,4.62
DB00380,DB00482,HCT15,-7.66
DB00380,DB00482,IGROV1,-7.25
DB00380,DB00482,HT29,-10.82
DB00642,DB01204,DU145,-6.43
DB00642,DB01204,COLO205,-1.28
DB00642,DB01204,ACHN,3.71
DB00642,DB01204,A549,-4.35
DB00642,DB01204,A498,-5.59
DB00642,DB01204,786O,0.12
DB00642,DB01204,IGROV1,-4.03
DB00642,DB01204,HT29,-1.41
DB00642,DB01204,HL60,6.96
DB00642,DB01204,HCT116,-4.87
DB00642,DB01204,HCT15,-5.03
DB00642,DB01204,NCIH23,-3.35
DB00642,DB01204,MOLT4,1.19
DB00642,DB01204,MCF7,-11.1
DB00642,DB01204,MALME3M,2.74
DB00642,DB01204,LOXIMVI,-5.39
DB00642,DB01204,KM12,-4.42
DB00642,DB01204,K562,7.22
DB00642,DB01204,SF295,-2.38
DB00642,DB01204,RPMI8226,-9.11
DB00642,DB01204,OVCAR8,-8.8
DB00642,DB01204,OVCAR4,-14.22
DB00642,DB01204,NCIH460,-3.13
DB00642,DB01204,NCIH322,-7.17
DB00642,DB01204,NCIH226,-0.44
DB00642,DB01204,UACC257,-2.37
DB00642,DB01204,U251MG,-1.89
DB00642,DB01204,SW620,-7.85
DB00642,DB01204,SNB19,-4.63
DB00642,DB01204,SKOV3,-6.53
DB00642,DB01204,UACC62,-6.33
DB00642,DB01204,NCIH522,-7.59
DB00642,DB01204,BT549,-7.27
DB00642,DB01204,T47D,-8.22
DB00642,DB01204,MDAMB468,1.77
DB00642,DB01204,CAKI1,-7.85
DB00642,DB01204,SKMEL2,-3.09
DB00642,DB01204,PC3,-5.34
DB00642,DB01204,SKMEL5,-9.08
DB00642,DB01204,SKMEL28,-9.65
DB00642,DB01204,MDAMB231,1.9
DB00642,DB01204,HS578T,5.45
DB00317,DB00351,MDAMB231,0.93
DB00317,DB00351,HS578T,-2.39
DB00317,DB00351,SKMEL28,-2.23
DB00317,DB00351,SKMEL5,3.64
DB00317,DB00351,PC3,3.15
DB00317,DB00351,SKMEL2,-4.29
DB00317,DB00351,CAKI1,0.01
DB00317,DB00351,T47D,-0.36
DB00317,DB00351,MDAMB468,4.94
DB00317,DB00351,BT549,-1.34
DB00317,DB00351,UACC62,3.01
DB00317,DB00351,NCIH522,1.84
DB00317,DB00351,SKOV3,2.4
DB00317,DB00351,SNB19,0.7
DB00317,DB00351,SW620,-0.82
DB00317,DB00351,UACC257,5.79
DB00317,DB00351,U251MG,-4.88
DB00317,DB00351,NCIH322,7.03
DB00317,DB00351,NCIH226,-0.34
DB00317,DB00351,OVCAR4,-2.93
DB00317,DB00351,NCIH460,-3.16
DB00317,DB00351,RPMI8226,-2.35
DB00317,DB00351,OVCAR8,3.02
DB00317,DB00351,SF295,-0.72
DB00317,DB00351,KM12,-7.18
DB00317,DB00351,K562,3.93
DB00317,DB00351,MALME3M,-7.01
DB00317,DB00351,LOXIMVI,-3.84
DB00317,DB00351,MOLT4,-0.38
DB00317,DB00351,MCF7,1.21
DB00317,DB00351,NCIH23,-0.52
DB00317,DB00351,HCT15,3.11
DB00317,DB00351,HL60,8.14
DB00317,DB00351,HCT116,1.31
DB00317,DB00351,IGROV1,16.09
DB00317,DB00351,HT29,5.86
DB00317,DB00351,A498,-9.08
DB00317,DB00351,786O,-5.07
DB00317,DB00351,ACHN,-0.13
DB00317,DB00351,A549,-1.08
DB00317,DB00351,COLO205,3.1
DB00317,DB00351,DU145,3.54
DB06589,DB00398,HCT116,3.53
DB06589,DB00398,HL60,12.42
DB06589,DB00398,HCT15,-1.18
DB06589,DB00398,HT29,0.37
DB06589,DB00398,IGROV1,-8.13
DB06589,DB00398,A549,4.96
DB06589,DB00398,ACHN,-0.69
DB06589,DB00398,786O,-2.35
DB06589,DB00398,A498,-0.9
DB06589,DB00398,DU145,-6.26
DB06589,DB00398,COLO205,1.08
DB06589,DB00398,NCIH460,2.41
DB06589,DB00398,OVCAR4,-7.71
DB06589,DB00398,NCIH226,-4.84
DB06589,DB00398,NCIH322,-4.66
DB06589,DB00398,SF295,-2.03
DB06589,DB00398,OVCAR8,0.09
DB06589,DB00398,RPMI8226,-1.33
DB06589,DB00398,LOXIMVI,-7.57
DB06589,DB00398,MALME3M,-2.66
DB06589,DB00398,K562,0.16
DB06589,DB00398,KM12,-0.46
DB06589,DB00398,NCIH23,-3.33
DB06589,DB00398,MCF7,-5.97
DB06589,DB00398,BT549,0.15
DB06589,DB00398,MDAMB468,2.9
DB06589,DB00398,T47D,2.52
DB06589,DB00398,NCIH522,-4.5
DB06589,DB00398,UACC62,-4.46
DB06589,DB00398,SNB19,-3.53
DB06589,DB00398,SKOV3,-1.26
DB06589,DB00398,U251MG,3.75
DB06589,DB00398,UACC257,3.42
DB06589,DB00398,SW620,8.91
DB06589,DB00398,SKMEL28,-3.92
DB06589,DB00398,HS578T,-2.62
DB06589,DB00398,MDAMB231,0.86
DB06589,DB00398,PC3,-1.74
DB06589,DB00398,SKMEL5,-4.49
DB06589,DB00398,CAKI1,10.15
DB06589,DB00398,SKMEL2,5.73
DB08881,DB00398,BT549,-3.81
DB08881,DB00398,MDAMB468,-5.9
DB08881,DB00398,T47D,2.89
DB08881,DB00398,NCIH522,-4.51
DB08881,DB00398,UACC62,-3.95
DB08881,DB00398,SNB19,-5.01
DB08881,DB00398,SKOV3,-2.46
DB08881,DB00398,U251MG,5.71
DB08881,DB00398,UACC257,3.06
DB08881,DB00398,SW620,4.08
DB08881,DB00398,SKMEL28,0.32
DB08881,DB00398,HS578T,-6.57
DB08881,DB00398,MDAMB231,-0.56
DB08881,DB00398,PC3,-5.31
DB08881,DB00398,SKMEL5,-7.22
DB08881,DB00398,SKMEL2,3.26
DB08881,DB00398,HCT116,0.41
DB08881,DB00398,HL60,6.88
DB08881,DB00398,HCT15,-1.74
DB08881,DB00398,HT29,0.89
DB08881,DB00398,IGROV1,-7.66
DB08881,DB00398,A549,0.58
DB08881,DB00398,ACHN,-5.66
DB08881,DB00398,786O,-9.46
DB08881,DB00398,A498,-3.71
DB08881,DB00398,DU145,-9.32
DB08881,DB00398,COLO205,5.46
DB08881,DB00398,NCIH460,2.5
DB08881,DB00398,OVCAR4,-6.38
DB08881,DB00398,NCIH226,-9.8
DB08881,DB00398,NCIH322,-1.09
DB08881,DB00398,SF295,-4.78
DB08881,DB00398,OVCAR8,-6.47
DB08881,DB00398,RPMI8226,-1.48
DB08881,DB00398,LOXIMVI,-18.62
DB08881,DB00398,MALME3M,0.99
DB08881,DB00398,K562,2.2
DB08881,DB00398,KM12,2.49
DB08881,DB00398,NCIH23,0.24
DB08881,DB00398,MCF7,-3.61
DB08881,DB00398,MOLT4,-3.14
DB05812,DB00398,SKMEL28,-5.49
DB05812,DB00398,HS578T,-8.72
DB05812,DB00398,MDAMB231,-0.54
DB05812,DB00398,PC3,-3.86
DB05812,DB00398,SKMEL5,-5.71
DB05812,DB00398,CAKI1,18.86
DB05812,DB00398,SKMEL2,-3.16
DB05812,DB00398,BT549,-4.2
DB05812,DB00398,MDAMB468,2.1
DB05812,DB00398,T47D,-5.21
DB05812,DB00398,NCIH522,-9.4
DB05812,DB00398,UACC62,-7.2
DB05812,DB00398,SNB19,-8.01
DB05812,DB00398,SKOV3,-5.2
DB05812,DB00398,U251MG,3.78
DB05812,DB00398,UACC257,0.15
DB05812,DB00398,SW620,1.22
DB05812,DB00398,NCIH460,1.24
DB05812,DB00398,OVCAR4,-4.5
DB05812,DB00398,NCIH226,-3.6
DB05812,DB00398,NCIH322,-7.4
DB05812,DB00398,SF295,-2.17
DB05812,DB00398,OVCAR8,-4.22
DB05812,DB00398,RPMI8226,-7.06
DB05812,DB00398,LOXIMVI,-2.7
DB05812,DB00398,MALME3M,-7.88
DB05812,DB00398,K562,-3.9
DB05812,DB00398,KM12,2.5
DB05812,DB00398,NCIH23,-4.87
DB05812,DB00398,MCF7,-6.27
DB05812,DB00398,MOLT4,4.92
DB05812,DB00398,HCT116,0.3
DB05812,DB00398,HL60,3.16
DB05812,DB00398,HCT15,-0.32
DB05812,DB00398,HT29,-0.25
DB05812,DB00398,IGROV1,-8.91
DB05812,DB00398,A549,-0.23
DB05812,DB00398,ACHN,1.26
DB05812,DB00398,786O,-8.2
DB05812,DB00398,A498,-5.26
DB05812,DB00398,DU145,-4.93
DB05812,DB00398,COLO205,4.08
DB00481,DB00398,LOXIMVI,-12.04
DB00481,DB00398,IGROV1,-7.68
DB00480,DB00398,MCF7,-1.7
DB00480,DB00398,MOLT4,8.92
DB00480,DB00398,NCIH23,-3.79
DB00480,DB00398,K562,-0.13
DB00480,DB00398,KM12,-4.34
DB00480,DB00398,LOXIMVI,-3.03
DB00480,DB00398,MALME3M,5
DB00480,DB00398,OVCAR8,3.35
DB00480,DB00398,RPMI8226,-2.25
DB00480,DB00398,SF295,-2.21
DB00480,DB00398,NCIH226,-1.23
DB00480,DB00398,NCIH322,-6.61
DB00480,DB00398,NCIH460,2.66
DB00480,DB00398,OVCAR4,-7.48
DB00480,DB00398,COLO205,4.23
DB00480,DB00398,DU145,0.77
DB00480,DB00398,786O,-6.84
DB00480,DB00398,A498,-5.5
DB00480,DB00398,A549,-1.86
DB00480,DB00398,ACHN,-4.17
DB00480,DB00398,HT29,1.06
DB00480,DB00398,IGROV1,-9.86
DB00480,DB00398,HCT15,-5.42
DB00480,DB00398,HCT116,-2.95
DB00480,DB00398,HL60,-4.35
DB00480,DB00398,CAKI1,-9.11
DB00480,DB00398,SKMEL5,2.04
DB00480,DB00398,PC3,-4.71
DB00480,DB00398,HS578T,-4.87
DB00480,DB00398,MDAMB231,-2.29
DB00480,DB00398,SKMEL28,-5.51
DB00480,DB00398,SW620,-4.02
DB00480,DB00398,U251MG,-2.47
DB00480,DB00398,UACC257,-0.67
DB00480,DB00398,SKOV3,-9.25
DB00480,DB00398,SNB19,4.14
DB00480,DB00398,NCIH522,-3.27
DB00480,DB00398,UACC62,-1.25
DB00480,DB00398,MDAMB468,-1.19
DB00480,DB00398,T47D,-0.91
DB00480,DB00398,BT549,-3.8
DB01204,DB01254,RPMI8226,-2.97
DB06772,DB00398,HCT15,16.47
DB06772,DB00398,HCT116,7.16
DB06772,DB00398,HL60,11.68
DB06772,DB00398,HT29,11.13
DB06772,DB00398,IGROV1,-4.71
DB06772,DB00398,786O,2.46
DB06772,DB00398,A498,-4.79
DB06772,DB00398,A549,12.28
DB06772,DB00398,ACHN,1.96
DB06772,DB00398,COLO205,5.73
DB06772,DB00398,DU145,1.7
DB06772,DB00398,NCIH226,6.55
DB06772,DB00398,NCIH322,-2.59
DB06772,DB00398,NCIH460,6.14
DB06772,DB00398,OVCAR4,1.19
DB06772,DB00398,OVCAR8,1.67
DB06772,DB00398,RPMI8226,-3.02
DB06772,DB00398,SF295,3.72
DB06772,DB00398,K562,9.57
DB06772,DB00398,KM12,0.98
DB06772,DB00398,LOXIMVI,1.44
DB06772,DB00398,MALME3M,4.33
DB06772,DB00398,MCF7,-1.43
DB06772,DB00398,MOLT4,3.03
DB06772,DB00398,NCIH23,8.59
DB06772,DB00398,MDAMB468,-1.16
DB06772,DB00398,T47D,-1.89
DB06772,DB00398,BT549,-1.17
DB06772,DB00398,NCIH522,-1.82
DB06772,DB00398,UACC62,1.01
DB06772,DB00398,SKOV3,-4.04
DB06772,DB00398,SNB19,1.09
DB06772,DB00398,SW620,16.46
DB06772,DB00398,U251MG,8.03
DB06772,DB00398,UACC257,-4.09
DB06772,DB00398,HS578T,-1.56
DB06772,DB00398,MDAMB231,-2.47
DB06772,DB00398,SKMEL28,-3.31
DB06772,DB00398,SKMEL5,0.07
DB06772,DB00398,PC3,2.35
DB06772,DB00398,SKMEL2,3.46
DB06772,DB00398,CAKI1,4.16
DB05294,DB00398,NCIH522,-11.22
DB05294,DB00398,UACC62,-9.43
DB05294,DB00398,BT549,-2.33
DB05294,DB00398,MDAMB468,-8.86
DB05294,DB00398,T47D,-2.26
DB05294,DB00398,U251MG,2.65
DB05294,DB00398,UACC257,-0.96
DB05294,DB00398,SW620,-4.45
DB05294,DB00398,SNB19,-8.54
DB05294,DB00398,SKOV3,-12.51
DB05294,DB00398,SKMEL28,-4.01
DB05294,DB00398,HS578T,-1.87
DB05294,DB00398,MDAMB231,-1.7
DB05294,DB00398,CAKI1,0.79
DB05294,DB00398,SKMEL2,-4.04
DB05294,DB00398,PC3,-7.81
DB05294,DB00398,SKMEL5,-12.64
DB05294,DB00398,HT29,-1.77
DB05294,DB00398,IGROV1,-9.58
DB05294,DB00398,HCT116,1.59
DB05294,DB00398,HL60,3.09
DB05294,DB00398,HCT15,-10.3
DB05294,DB00398,DU145,-12.2
DB05294,DB00398,COLO205,4.73
DB05294,DB00398,A549,-2.54
DB05294,DB00398,ACHN,-4.15
DB05294,DB00398,786O,-9.11
DB05294,DB00398,A498,-7.59
DB05294,DB00398,SF295,-2.1
DB05294,DB00398,OVCAR8,-8.61
DB05294,DB00398,RPMI8226,-3.08
DB05294,DB00398,NCIH460,-1.61
DB05294,DB00398,OVCAR4,-9
DB05294,DB00398,NCIH226,-8.79
DB05294,DB00398,NCIH322,-8.88
DB05294,DB00398,NCIH23,-11.26
DB05294,DB00398,MCF7,-10.11
DB05294,DB00398,MOLT4,-13.33
DB05294,DB00398,LOXIMVI,-8.7
DB05294,DB00398,MALME3M,-7.21
DB05294,DB00398,K562,-0.64
DB05294,DB00398,KM12,-2.32
DB00642,DB00351,SF295,0.33
DB00642,DB00351,RPMI8226,-14.88
DB00642,DB00351,OVCAR8,-1.42
DB00642,DB00351,OVCAR4,-11.52
DB00642,DB00351,NCIH460,3.95
DB00642,DB00351,NCIH322,-0.81
DB00642,DB00351,NCIH226,-1.14
DB00642,DB00351,NCIH23,0.39
DB00642,DB00351,MOLT4,2.55
DB00642,DB00351,MCF7,0.85
DB00642,DB00351,MALME3M,-2.45
DB00642,DB00351,LOXIMVI,7.75
DB00642,DB00351,KM12,-2.7
DB00642,DB00351,K562,5.54
DB00642,DB00351,IGROV1,-5.65
DB00642,DB00351,HT29,-0.5
DB00642,DB00351,HL60,6.98
DB00642,DB00351,HCT116,2.63
DB00642,DB00351,HCT15,2.45
DB00642,DB00351,DU145,-2.56
DB00642,DB00351,COLO205,1.72
DB00642,DB00351,ACHN,-4.22
DB00642,DB00351,A549,-3.32
DB00642,DB00351,A498,-2.94
DB00642,DB00351,786O,-5.44
DB00642,DB00351,SKMEL28,-0.89
DB00642,DB00351,MDAMB231,-2.73
DB00642,DB00351,HS578T,14.36
DB00642,DB00351,CAKI1,0.06
DB00642,DB00351,SKMEL2,-3.04
DB00642,DB00351,PC3,1.42
DB00642,DB00351,SKMEL5,3.93
DB00642,DB00351,UACC62,-3.71
DB00642,DB00351,NCIH522,-9.89
DB00642,DB00351,BT549,-0.36
DB00642,DB00351,T47D,-2.31
DB00642,DB00351,MDAMB468,6.32
DB00642,DB00351,UACC257,-1.22
DB00642,DB00351,U251MG,0.27
DB00642,DB00351,SW620,0.45
DB00642,DB00351,SNB19,4.89
DB00642,DB00351,SKOV3,-0.11
DB08828,DB00398,A549,-1.9
DB08828,DB00398,ACHN,-3.81
DB08828,DB00398,786O,-7.73
DB08828,DB00398,A498,-5.83
DB08828,DB00398,DU145,-8.26
DB08828,DB00398,COLO205,-0.81
DB08828,DB00398,HCT116,-0.15
DB08828,DB00398,HL60,2.35
DB08828,DB00398,HCT15,-7.15
DB08828,DB00398,HT29,-3.99
DB08828,DB00398,IGROV1,-8.22
DB08828,DB00398,LOXIMVI,-13.62
DB08828,DB00398,MALME3M,-7.1
DB08828,DB00398,K562,-2.14
DB08828,DB00398,KM12,0.18
DB08828,DB00398,NCIH23,-10.92
DB08828,DB00398,MCF7,-9.13
DB08828,DB00398,MOLT4,-7.41
DB08828,DB00398,NCIH460,0.64
DB08828,DB00398,OVCAR4,-5.54
DB08828,DB00398,NCIH226,-7.54
DB08828,DB00398,NCIH322,-9.37
DB08828,DB00398,SF295,0.11
DB08828,DB00398,OVCAR8,-6.6
DB08828,DB00398,RPMI8226,1.65
DB08828,DB00398,SNB19,-7.83
DB08828,DB00398,SKOV3,-8.43
DB08828,DB00398,U251MG,2.77
DB08828,DB00398,UACC257,0.58
DB08828,DB00398,SW620,-2.14
DB08828,DB00398,BT549,-4.56
DB08828,DB00398,MDAMB468,-3.08
DB08828,DB00398,T47D,1.62
DB08828,DB00398,NCIH522,-9.37
DB08828,DB00398,UACC62,-9.91
DB08828,DB00398,PC3,-6.09
DB08828,DB00398,SKMEL5,-8.94
DB08828,DB00398,CAKI1,24
DB08828,DB00398,SKMEL2,-3.68
DB08828,DB00398,SKMEL28,-2.43
DB08828,DB00398,HS578T,-0.59
DB08828,DB00398,MDAMB231,2.56
DB08865,DB00398,MALME3M,-7.92
DB08865,DB00398,LOXIMVI,-12.61
DB08865,DB00398,KM12,0.35
DB08865,DB00398,K562,1.85
DB08865,DB00398,NCIH23,-12.87
DB08865,DB00398,MOLT4,-0.77
DB08865,DB00398,MCF7,-7.16
DB08865,DB00398,OVCAR4,-7.01
DB08865,DB00398,NCIH460,-0.19
DB08865,DB00398,NCIH322,-5.13
DB08865,DB00398,NCIH226,-7.25
DB08865,DB00398,SF295,-3.61
DB08865,DB00398,RPMI8226,-2.46
DB08865,DB00398,OVCAR8,-7.72
DB08865,DB00398,ACHN,-10.4
DB08865,DB00398,A549,-5.32
DB08865,DB00398,A498,-6.43
DB08865,DB00398,786O,-7.84
DB08865,DB00398,DU145,-7.89
DB08865,DB00398,COLO205,-5.39
DB08865,DB00398,HL60,0.55
DB08865,DB00398,HCT116,-0.33
DB08865,DB00398,HCT15,-6.5
DB08865,DB00398,IGROV1,-8.43
DB08865,DB00398,HT29,-5.73
DB08865,DB00398,PC3,-8.35
DB08865,DB00398,SKMEL5,-9.43
DB08865,DB00398,CAKI1,2.72
DB08865,DB00398,SKMEL2,-1.96
DB08865,DB00398,SKMEL28,-2.97
DB08865,DB00398,MDAMB231,-3.26
DB08865,DB00398,HS578T,-4.05
DB08865,DB00398,SNB19,-6.95
DB08865,DB00398,SKOV3,-7.05
DB08865,DB00398,UACC257,0.51
DB08865,DB00398,U251MG,4.43
DB08865,DB00398,SW620,-5.49
DB08865,DB00398,BT549,-1.88
DB08865,DB00398,T47D,0.74
DB08865,DB00398,MDAMB468,-7.19
DB08865,DB00398,UACC62,-9.21
DB08865,DB00398,NCIH522,-9.36
DB05294,DB01204,NCIH522,6.76
DB05294,DB01204,UACC62,6.87
DB05294,DB01204,BT549,10.1
DB05294,DB01204,MDAMB468,21.36
DB05294,DB01204,T47D,8.23
DB05294,DB01204,U251MG,6.35
DB05294,DB01204,UACC257,-0.5
DB05294,DB01204,SW620,14.39
DB05294,DB01204,SNB19,13.68
DB05294,DB01204,SKOV3,2.86
DB05294,DB01204,SKMEL28,14.98
DB05294,DB01204,HS578T,14.37
DB05294,DB01204,MDAMB231,10.08
DB05294,DB01204,CAKI1,11.74
DB05294,DB01204,SKMEL2,10.5
DB05294,DB01204,PC3,10.94
DB05294,DB01204,SKMEL5,12.52
DB05294,DB01204,HT29,19.73
DB05294,DB01204,IGROV1,5.5
DB05294,DB01204,HCT116,12.17
DB05294,DB01204,HL60,10.01
DB05294,DB01204,HCT15,15.75
DB05294,DB01204,DU145,11.48
DB05294,DB01204,COLO205,16.18
DB05294,DB01204,A549,5.91
DB05294,DB01204,ACHN,7.16
DB05294,DB01204,786O,12.81
DB05294,DB01204,A498,7.89
DB05294,DB01204,SF295,15.2
DB05294,DB01204,OVCAR8,15.83
DB05294,DB01204,RPMI8226,7.81
DB05294,DB01204,NCIH460,8.55
DB05294,DB01204,OVCAR4,-0.55
DB05294,DB01204,NCIH226,1.03
DB05294,DB01204,NCIH322,5.7
DB05294,DB01204,NCIH23,5.23
DB05294,DB01204,MCF7,7.04
DB05294,DB01204,MOLT4,11.73
DB05294,DB01204,LOXIMVI,6
DB05294,DB01204,MALME3M,9.67
DB05294,DB01204,K562,11.92
DB05294,DB01204,KM12,21.14
DB06772,DB01204,HT29,17.9
DB06772,DB01204,IGROV1,-3.92
DB06772,DB01204,HCT15,15.06
DB06772,DB01204,HCT116,10.2
DB06772,DB01204,HL60,7.43
DB06772,DB01204,COLO205,1.15
DB06772,DB01204,786O,2.2
DB06772,DB01204,A498,2.04
DB06772,DB01204,A549,11.92
DB06772,DB01204,ACHN,1.55
DB06772,DB01204,OVCAR8,6.58
DB06772,DB01204,SF295,2.75
DB06772,DB01204,NCIH226,-7.8
DB06772,DB01204,NCIH322,-2.78
DB06772,DB01204,NCIH460,14.84
DB06772,DB01204,OVCAR4,-13.57
DB06772,DB01204,MCF7,-2.24
DB06772,DB01204,MOLT4,9.67
DB06772,DB01204,NCIH23,-0.86
DB06772,DB01204,K562,0.58
DB06772,DB01204,KM12,6.01
DB06772,DB01204,LOXIMVI,-6.54
DB06772,DB01204,MALME3M,-1.6
DB06772,DB01204,UACC62,-0.44
DB06772,DB01204,MDAMB468,3.77
DB06772,DB01204,T47D,-3.74
DB06772,DB01204,SW620,-3.59
DB06772,DB01204,U251MG,-5.54
DB06772,DB01204,UACC257,-1.4
DB06772,DB01204,SNB19,2.12
